AGE,EDUC,MARRIED,KIDS,OCCAT1,OCCAT2,INCOME,WAGEINC,YESFINRISK,NOFINRISK,SAVING,HSTOCKS,HBROK,HOUSECL,NETWORTH,RiskTolerance
72,13.0,1,0,2,1,6970066.6132,1206564.8542,0,0,0.0,1,0,1,149189432.35,0.00356621818769571
72,13.0,1,0,2,1,6485286.0914,1346612.5605,0,0,0.0,1,0,1,143416361.18,0.0035725885027462555
72,13.0,1,0,2,1,6959293.7127,1206564.8542,0,0,0.0,1,0,1,153460739.24,0.0035245113745015198
81,14.0,1,0,3,4,201453.23905,0.0,0,1,0.0,1,0,1,2401131.7609,0.8894552736627132
81,14.0,1,0,3,4,200375.949,0.0,0,1,0.0,1,0,1,2376467.5162,0.8897908211047939
81,14.0,1,0,3,4,201453.23905,0.0,0,1,0.0,1,0,1,2556945.1224,0.8888773375262953
81,14.0,1,0,3,4,199298.65896,0.0,0,1,0.0,1,0,1,2300103.0155,0.8882886158798438
81,14.0,1,0,3,4,200375.949,0.0,0,1,0.0,1,0,1,2529834.661,0.8895593819895099
71,13.0,1,0,3,4,257472.32157,0.0,0,0,0.0,1,1,1,10005398.129,0.5036082474142091
71,13.0,1,0,3,4,258549.61162,0.0,0,0,0.0,1,1,1,10298837.764,0.5656292286782447
71,13.0,1,0,3,4,258549.61162,0.0,0,0,0.0,1,1,1,10006217.08,0.5036082474142091
71,13.0,1,0,3,4,257472.32157,0.0,0,0,0.0,1,1,1,10111755.373,0.5274779195198589
71,13.0,1,0,3,4,257472.32157,0.0,0,0,0.0,1,1,1,10298646.321,0.5650406503990981
76,9.0,2,0,1,1,8779913.8945,720707.04239,0,1,0.0,1,1,1,174593285.34,0.017752529735785397
76,9.0,2,0,1,1,8823005.4965,720707.04239,0,1,0.0,1,1,1,176366792.38,0.015576323987913055
76,9.0,2,0,1,1,9771020.7391,721784.33243,0,1,0.0,1,1,1,175287266.36,0.015051173991860591
76,9.0,2,0,1,1,9156965.4115,720707.04239,0,1,0.0,1,1,1,175132091.14,0.017777777778089792
76,9.0,2,0,1,1,10029570.351,720707.04239,0,1,0.0,1,1,1,175846811.81,0.015181417944746756
55,12.0,1,2,2,1,2402356.808,602205.13706,0,0,127628.69198,1,1,1,26830848.129,0.8667158024738942
55,12.0,1,2,2,1,2402356.808,602205.13706,0,0,127628.69198,1,1,1,26830848.129,0.8667158024738942
55,12.0,1,2,2,1,2402356.808,602205.13706,0,0,127628.69198,1,1,1,26935078.228,0.8692678923829135
55,12.0,1,2,2,1,2402356.808,601127.84701,0,0,127628.69198,1,1,1,26938268.945,0.8693189586134705
55,12.0,1,2,2,1,2391583.9075,602205.13706,0,0,127628.69198,1,1,1,26938268.945,0.8692934304860053
38,13.0,1,2,1,1,161593.50726,161593.50726,0,0,0.0,1,1,1,707594.7398,0.8791208791214468
38,13.0,1,2,1,1,161593.50726,161593.50726,0,0,0.0,1,1,1,707594.7398,0.8791208791214468
38,13.0,1,2,1,1,161593.50726,161593.50726,0,0,0.0,1,1,1,707584.10408,0.8792174964257315
38,13.0,1,2,1,1,161593.50726,161593.50726,0,0,0.0,1,1,1,707488.38256,0.8791208791214468
38,13.0,1,2,1,1,161593.50726,161593.50726,0,0,0.0,1,1,1,707488.38256,0.8791208791214468
52,13.0,1,3,1,1,11871736.333,1023425.546,0,0,0.0,0,1,1,75198825.316,0.9774818796322804
52,13.0,1,3,1,1,11731688.627,1023425.546,0,0,0.0,0,1,1,74491549.648,0.9778601585827168
52,13.0,1,3,1,1,11742461.528,1023425.546,0,0,0.0,0,1,1,76160294.796,0.9809763462498453
52,13.0,1,3,1,1,12065648.542,1023425.546,0,0,0.0,0,1,1,75552994.937,0.977433060766015
52,13.0,1,3,1,1,12076421.443,1023425.546,0,0,0.0,0,1,1,79458432.911,0.9790338967391078
55,14.0,1,1,2,1,2553177.4147,0.0,0,0,0.0,1,1,1,11857981.772,0.9200934248710045
55,14.0,1,1,2,1,2553177.4147,0.0,0,0,0.0,1,1,1,11856918.2,0.9200934248710045
55,14.0,1,1,2,1,2553177.4147,0.0,0,0,0.0,1,1,1,11856811.842,0.9200934248710045
55,14.0,1,1,2,1,2553177.4147,0.0,0,0,0.0,1,1,1,11857981.772,0.9200934248710045
55,14.0,1,1,2,1,2553177.4147,0.0,0,0,0.0,1,1,1,11856811.842,0.9200934248710045
54,8.0,2,0,2,1,161593.50726,107729.00484,0,0,0.0,1,0,1,2204679.2968,0.7983539094703468
54,8.0,2,0,2,1,161593.50726,107729.00484,0,0,0.0,1,0,1,2229779.6062,0.8078431372601218
54,8.0,2,0,2,1,161593.50726,107729.00484,0,0,0.0,1,0,1,1929852.18,0.5219512195177437
54,8.0,2,0,2,1,161593.50726,107729.00484,0,0,0.0,1,0,1,1903262.8692,0.3797468354511732
54,8.0,2,0,2,1,161593.50726,107729.00484,0,0,0.0,1,0,1,1960695.7806,0.5829787234119849
40,9.0,1,1,1,1,60328.242711,60328.242711,0,0,1276.2869198,0,0,1,34768.182841,0.3549060542738485
40,9.0,1,1,1,1,60328.242711,60328.242711,0,0,1276.2869198,0,0,1,37852.542897,0.3549060542738485
40,9.0,1,1,1,1,60328.242711,60328.242711,0,0,1276.2869198,0,0,1,38277.971871,0.3549060542738485
40,9.0,1,1,1,1,60328.242711,60328.242711,0,0,1276.2869198,0,0,1,37214.399437,0.3549060542738485
40,9.0,1,1,1,1,60328.242711,60328.242711,0,0,1276.2869198,0,0,1,34768.182841,0.3549060542738485
62,13.0,1,0,1,1,415833.95869,64637.402905,0,0,0.0,1,1,1,20423462.363,0.6800197823959816
62,13.0,1,0,1,1,415833.95869,64637.402905,0,0,0.0,1,1,1,20423462.363,0.6800197823959816
62,13.0,1,0,1,1,415833.95869,64637.402905,0,0,0.0,1,1,1,20423462.363,0.6800197823959816
62,13.0,1,0,1,1,415833.95869,64637.402905,0,0,0.0,1,1,1,20423462.363,0.6800197823959816
62,13.0,1,0,1,1,415833.95869,64637.402905,0,0,0.0,1,1,1,20423356.006,0.6800197823959816
59,12.0,1,0,2,1,382437.96719,242390.26089,0,0,0.0,1,1,1,5892510.3516,0.9945355191255146
59,12.0,1,0,2,1,380283.38709,242390.26089,0,0,0.0,1,1,1,6104161.2658,0.9950738916256157
59,12.0,1,0,2,1,384592.54728,242390.26089,0,0,0.0,1,1,1,6105224.8383,0.9950738916256157
59,12.0,1,0,2,1,385669.83733,242390.26089,0,0,0.0,1,1,1,6105224.8383,0.9950738916256157
59,12.0,1,0,2,1,389978.99752,242390.26089,0,0,0.0,1,1,1,6104161.2658,0.9950738916256157
78,12.0,2,0,3,4,120656.48542,0.0,0,0,0.0,1,1,1,4211321.4065,0.9405728943982848
78,12.0,2,0,3,4,96956.104357,0.0,0,0,0.0,1,1,1,4108261.2377,0.9375
78,12.0,2,0,3,4,120656.48542,0.0,0,0,0.0,1,1,1,3895865.8228,0.9014084507062771
78,12.0,2,0,3,4,101265.26455,0.0,0,0,0.0,1,1,1,3417577.2996,0.9317493594218257
78,12.0,2,0,3,4,120656.48542,0.0,0,0,0.0,1,1,1,3856407.2855,0.9041359410078926
61,14.0,1,1,2,1,815508.56665,395365.44777,0,0,0.0,0,0,1,3981653.5752,0.36176308859159284
61,14.0,1,1,2,1,814431.2766,395365.44777,0,0,0.0,0,0,1,3980590.0028,0.36176308859159284
61,14.0,1,1,2,1,815508.56665,395365.44777,0,0,0.0,0,0,1,3981653.5752,0.36176308859159284
61,14.0,1,1,2,1,815508.56665,395365.44777,0,0,0.0,0,0,1,3978462.8579,0.36176308859159284
61,14.0,1,1,2,1,815508.56665,395365.44777,0,0,0.0,0,0,1,3980590.0028,0.36176308859159284
32,13.0,1,1,1,1,229462.78031,226230.91017,0,0,9572.1518987,1,1,1,510525.40366,0.057846458971458146
32,13.0,1,1,1,1,228385.49026,226230.91017,0,0,9572.1518987,1,1,1,484999.66526,0.07215750953513174
32,13.0,1,1,1,1,228385.49026,226230.91017,0,0,9572.1518987,1,1,1,482267.34768,0.07373000073641278
32,13.0,1,1,1,1,228385.49026,226230.91017,0,0,9572.1518987,1,1,1,462664.64416,0.09209314563889823
32,13.0,1,1,1,1,229462.78031,226230.91017,0,0,9572.1518987,1,1,1,483021.42053,0.07364544976255555
57,12.0,1,0,1,1,342578.23539,296254.76331,0,0,26695.668073,1,1,1,2880685.9353,0.8815376085750204
57,12.0,1,0,1,1,341500.94535,296254.76331,0,0,26695.668073,1,1,1,2879622.3629,0.8815376085750204
57,12.0,1,0,1,1,342578.23539,296254.76331,0,0,26695.668073,1,1,1,2880685.9353,0.8815376085750204
57,12.0,1,0,1,1,342578.23539,296254.76331,0,0,26695.668073,1,1,1,2879516.0056,0.8815376085750204
57,12.0,1,0,1,1,342578.23539,296254.76331,0,0,26695.668073,1,1,1,2879622.3629,0.8815376085750204
60,12.0,1,0,1,1,218689.87983,161593.50726,0,0,0.0,1,1,1,3272825.0914,0.8862275449088985
60,12.0,1,0,1,1,218689.87983,161593.50726,0,0,0.0,1,1,1,3468522.4191,0.7254901960745634
60,12.0,1,0,1,1,218689.87983,161593.50726,0,0,0.0,1,1,1,3270102.346,0.8894230769222293
60,12.0,1,0,1,1,218689.87983,161593.50726,0,0,0.0,1,1,1,3219221.0408,0.9420751113933232
60,12.0,1,0,1,1,218689.87983,161593.50726,0,0,0.0,1,1,1,3263359.2968,0.8958837772387283
54,9.0,1,1,1,2,107729.00484,106651.71479,0,0,8508.5794655,1,1,1,321677.48242,0.6270627062677732
54,9.0,1,1,1,2,107729.00484,106651.71479,0,0,8508.5794655,1,1,1,321677.48242,0.6270627062677732
54,9.0,1,1,1,2,106651.71479,106651.71479,0,0,8508.5794655,1,1,1,321677.48242,0.6270627062677732
54,9.0,1,1,1,2,107729.00484,106651.71479,0,0,8508.5794655,1,1,1,321677.48242,0.6270627062677732
54,9.0,1,1,1,2,107729.00484,106651.71479,0,0,8508.5794655,1,1,1,321677.48242,0.6270627062677732
44,8.0,1,0,1,2,64637.402905,64637.402905,0,1,0.0,1,0,1,94977.018284,0.7647058823537545
44,8.0,1,0,1,2,64637.402905,64637.402905,0,1,0.0,1,0,1,94764.303797,0.7647058823537545
44,8.0,1,0,1,2,64637.402905,64637.402905,0,1,0.0,1,0,1,95934.233474,0.7647058823537545
44,8.0,1,0,1,2,64637.402905,64637.402905,0,1,0.0,1,0,1,94870.661041,0.7647058823537545
44,8.0,1,0,1,2,64637.402905,64637.402905,0,1,0.0,1,0,1,94764.303797,0.7647058823537545
58,8.0,1,1,3,4,3447328.1549,0.0,0,0,159535.86498,1,1,1,87535201.969,0.9679024632990973
58,8.0,1,1,3,4,4244522.7907,0.0,0,0,159535.86498,1,1,1,97663602.25,0.967768595041242
58,8.0,1,1,3,4,4406116.298,0.0,0,0,159535.86498,1,1,1,97210520.394,0.9709474322994367
58,8.0,1,1,3,4,5515725.0479,0.0,0,0,159535.86498,1,1,1,111980350.77,0.9694246047666849
58,8.0,1,1,3,4,3436555.2544,0.0,0,0,159535.86498,1,1,1,118262873.14,0.971868866758281
61,8.0,1,1,3,4,204685.1092,103419.84465,0,0,0.0,0,1,1,1704693.8959,0.7352941176478722
61,8.0,1,1,3,4,207916.97934,120656.48542,0,0,0.0,0,1,1,1797437.4121,0.7020894181072818
61,8.0,1,1,3,4,200375.949,113115.45508,0,0,0.0,0,1,1,1967396.2869,0.6127450980397805
61,8.0,1,1,3,4,216535.29973,121733.77547,0,0,0.0,0,1,1,1884437.6371,0.6656017039435612
61,8.0,1,1,3,4,234849.23055,110960.87499,0,0,0.0,0,1,1,1764253.9522,0.7594167679227564
63,14.0,1,0,2,1,10966812.693,216535.29973,1,0,0.0,1,1,1,190446576.96,0.20895119978424487
63,14.0,1,0,2,1,11246908.105,221921.74997,1,0,0.0,1,1,1,190893596.46,0.2094028640904245
63,14.0,1,0,2,1,10600534.076,227308.20021,1,0,0.0,1,1,1,190560698.28,0.20940286409414838
63,14.0,1,0,2,1,9609427.2318,239158.39075,1,0,0.0,1,1,1,190329903.07,0.20940286409414843
63,14.0,1,0,2,1,10546669.574,239158.39075,1,0,0.0,1,1,1,191706165.79,0.20917678812766005
61,12.0,2,0,4,4,1088062.9489,0.0,0,0,170171.58931,1,1,1,5865495.6118,0.3333333333333333
61,12.0,2,0,4,4,1098835.8494,0.0,0,0,170171.58931,1,1,1,5864432.0394,0.3333333333333333
61,12.0,2,0,4,4,1088062.9489,0.0,0,0,170171.58931,1,1,1,5865495.6118,0.3333333333333333
61,12.0,2,0,4,4,1088062.9489,0.0,0,0,170171.58931,1,1,1,5864432.0394,0.3333333333333333
61,12.0,2,0,4,4,1088062.9489,0.0,0,0,170171.58931,1,1,1,5866559.1842,0.3333333333333333
57,12.0,1,2,2,1,1389704.1624,1077290.0484,0,0,10.635724332,1,1,1,15435116.208,0.688308112681701
57,12.0,1,2,2,1,1378931.262,1077290.0484,0,0,5.317862166,1,1,1,15435105.572,0.688309900486247
57,12.0,1,2,2,1,1389704.1624,1077290.0484,0,0,10.635724332,1,1,1,15434052.636,0.688308112681701
57,12.0,1,2,2,1,1389704.1624,1077290.0484,0,0,10.635724332,1,1,1,15433946.278,0.688308112681701
57,12.0,1,2,2,1,1389704.1624,1077290.0484,0,0,5.317862166,1,1,1,15435105.572,0.688309900486247
44,10.0,2,0,1,2,59250.952663,59250.952663,0,0,7870.4360056,0,1,2,262011.06892,0.13539967373409956
44,10.0,2,0,1,2,62482.822808,62482.822808,0,0,7338.649789,0,1,2,178584.44726,0.16746411483088924
44,10.0,2,0,1,2,53864.502421,53864.502421,0,0,6806.8635724,0,1,2,272391.53586,0.2123893805271445
44,10.0,2,0,1,2,60328.242711,60328.242711,0,0,6381.4345992,0,1,2,260160.45288,0.07005040848282063
44,10.0,2,0,1,2,56019.082517,54941.792469,0,0,7657.721519,0,1,2,166374.63572,0.42801556420190756
45,9.0,1,3,1,2,120656.48542,118501.90533,0,0,6381.4345992,1,0,2,180413.79184,0.9233774305235989
45,9.0,1,3,1,2,119579.19537,118501.90533,0,0,6381.4345992,1,0,2,180520.14909,0.9233774305235989
45,9.0,1,3,1,2,120656.48542,118501.90533,0,0,6381.4345992,1,0,2,180520.14909,0.9233774305235989
45,9.0,1,3,1,2,120656.48542,118501.90533,0,0,6381.4345992,1,0,2,181583.72152,0.9233774305235989
45,9.0,1,3,1,2,120656.48542,118501.90533,0,0,6381.4345992,1,0,2,181583.72152,0.9233774305235989
85,13.0,1,0,3,4,20759379.233,0.0,0,0,0.0,1,1,1,690948767.65,0.9337875154700762
85,13.0,1,0,3,4,17829150.301,0.0,0,0,0.0,1,1,1,700211419.97,0.9359911678113758
85,13.0,1,0,3,4,19628224.682,0.0,0,0,0.0,1,1,1,690123435.44,0.9349463706652701
85,13.0,1,0,3,4,17818377.401,0.0,0,0,0.0,1,1,1,698023651.48,0.9360125619507467
85,13.0,1,0,3,4,20533148.323,0.0,0,0,0.0,1,1,1,690840283.26,0.9337898406372452
43,12.0,2,0,1,1,86183.203873,86183.203873,0,0,212.71448664,1,0,2,17229.873418,0.7812499999977045
43,12.0,2,0,1,1,86183.203873,86183.203873,0,0,212.71448664,1,0,2,17336.230661,0.7812499999977045
43,12.0,2,0,1,1,86183.203873,86183.203873,0,0,212.71448664,1,0,2,17336.230661,0.7812499999977045
43,12.0,2,0,1,1,86183.203873,86183.203873,0,0,212.71448664,1,0,2,17336.230661,0.7812499999977045
43,12.0,2,0,1,1,86183.203873,86183.203873,0,0,212.71448664,1,0,2,17336.230661,0.7812499999977045
68,14.0,1,0,2,1,6614560.8972,142202.28639,0,0,0.0,1,1,2,109099133.05,0.8355363851424865
68,14.0,1,0,2,1,6388329.9871,137893.1262,0,0,0.0,1,1,2,110457315.05,0.8395182747504075
68,14.0,1,0,2,1,6668425.3997,144356.86649,0,0,0.0,1,1,2,129562266.67,0.833635375134444
68,14.0,1,0,2,1,7023931.1156,146511.44658,0,0,0.0,1,1,2,109072118.31,0.8220392291401603
68,14.0,1,0,2,1,7357891.0306,146511.44658,0,0,0.0,1,1,2,130850252.88,0.8216242125430007
89,12.0,1,0,3,4,49555.342227,0.0,0,0,0.0,1,0,1,476693.16456,0.38265306122623366
89,12.0,1,0,3,4,49555.342227,0.0,0,0,0.0,1,0,1,476799.5218,0.38265306122623366
89,12.0,1,0,3,4,49555.342227,0.0,0,0,0.0,1,0,1,476693.16456,0.38265306122623366
89,12.0,1,0,3,4,49555.342227,0.0,0,0,0.0,1,0,1,476693.16456,0.38265306122623366
89,12.0,1,0,3,4,49555.342227,0.0,0,0,0.0,1,0,1,476693.16456,0.38265306122623366
52,13.0,1,3,1,1,1939122.0871,1615935.0726,0,0,850857.94655,1,1,2,9352279.5696,0.6013845123544448
52,13.0,1,3,1,1,1917576.2862,1615935.0726,0,0,850857.94655,1,1,2,9352279.5696,0.6013845123544448
52,13.0,1,3,1,1,2154580.0968,1615935.0726,0,0,850857.94655,1,1,2,9351215.9972,0.6013845123544448
52,13.0,1,3,1,1,2143807.1963,1615935.0726,0,0,850857.94655,1,1,2,9351215.9972,0.6013845123544448
52,13.0,1,3,1,1,1960667.8881,1615935.0726,0,0,850857.94655,1,1,2,9352173.2124,0.6013845123544448
76,8.0,2,0,3,4,33180.533491,0.0,0,1,0.0,1,0,1,328697.06048,0.006040637012667849
76,8.0,2,0,3,4,33180.533491,0.0,0,1,0.0,1,0,1,329813.81153,0.006586169045046273
76,8.0,2,0,3,4,34257.823539,0.0,0,1,0.0,1,0,1,330239.24051,0.010928961748701262
76,8.0,2,0,3,4,33180.533491,0.0,0,1,0.0,1,0,1,329866.99015,0.00713110257821199
76,8.0,2,0,3,4,33180.533491,0.0,0,1,0.0,1,0,1,330026.52602,0.008762322015286126
76,10.0,1,0,3,4,293022.89317,0.0,0,0,0.0,0,1,1,7951905.654,0.9363705777547416
76,10.0,1,0,3,4,270399.80215,0.0,0,0,0.0,0,1,1,9753916.4276,0.9735636235463361
76,10.0,1,0,3,4,277940.83249,0.0,0,0,0.0,0,1,1,9073230.0703,0.9655489205334629
76,10.0,1,0,3,4,274708.96234,0.0,0,0,0.0,0,1,1,9540138.3685,0.9720774385708498
76,10.0,1,0,3,4,291945.60312,0.0,0,0,0.0,0,1,1,8443701.5471,0.9532710280380511
44,12.0,1,3,1,2,461080.14072,395365.44777,0,0,10635.724332,1,0,1,2433560.0844,0.9862318132991865
44,12.0,1,3,1,2,378128.80699,361969.45627,0,0,10635.724332,1,0,1,2431432.9395,0.9863649550339162
44,12.0,1,3,1,2,620519.06788,341500.94535,0,0,10635.724332,1,0,1,2564379.4937,0.9862318132991865
44,12.0,1,3,1,2,506326.32275,484780.52178,0,0,10635.724332,1,0,1,2501628.7201,0.9863649550339162
44,12.0,1,3,1,2,440611.6298,420143.11888,0,0,10635.724332,1,0,1,2419733.6428,0.9863649550339162
42,11.0,2,0,2,3,0.0,0.0,0,0,0.0,1,0,1,1109731.4768,0.19292604501729718
42,11.0,2,0,2,3,0.0,0.0,0,0,0.0,1,0,1,1109731.4768,0.19292604501729718
42,11.0,2,0,2,3,0.0,0.0,0,0,0.0,1,0,1,1109731.4768,0.19292604501729718
42,11.0,2,0,2,3,0.0,0.0,0,0,0.0,1,0,1,1109731.4768,0.19292604501729718
42,11.0,2,0,2,3,0.0,0.0,0,0,0.0,1,0,1,1109731.4768,0.19292604501729718
56,13.0,1,0,2,1,138970.41624,133583.966,0,0,0.0,1,1,1,3351242.2869,0.5607258284334566
56,13.0,1,0,2,1,137893.1262,134661.25605,0,0,21271.448664,1,1,1,3274760.7932,0.5607331066169272
56,13.0,1,0,2,1,138970.41624,134661.25605,0,0,21271.448664,1,1,1,3274771.429,0.5607258284334566
56,13.0,1,0,2,1,137893.1262,133583.966,0,0,0.0,1,1,1,3400794.1266,0.5607331066169272
56,13.0,1,0,2,1,138970.41624,134661.25605,0,0,21271.448664,1,1,1,3275398.9367,0.5607331066169272
63,13.0,1,0,2,1,452461.82033,0.0,0,0,0.0,1,0,1,8603237.4121,0.8167539267034005
63,13.0,1,0,2,1,452461.82033,0.0,0,0,0.0,1,0,1,8603237.4121,0.8167539267034005
63,13.0,1,0,2,1,452461.82033,0.0,0,0,0.0,1,0,1,8603237.4121,0.8167539267034005
63,13.0,1,0,2,1,452461.82033,0.0,0,0,0.0,1,0,1,8604300.9845,0.8167539267034005
63,13.0,1,0,2,1,452461.82033,0.0,0,0,0.0,1,0,1,8603237.4121,0.8167539267034005
62,14.0,1,0,2,1,1163473.2523,689465.63098,0,0,0.0,1,1,1,21925545.71,0.9780654440845674
62,14.0,1,0,2,1,1163473.2523,689465.63098,0,0,0.0,1,1,1,26412757.806,0.9780654440845674
62,14.0,1,0,2,1,1163473.2523,689465.63098,0,0,0.0,1,1,1,26229823.347,0.9780654440845674
62,14.0,1,0,2,1,1174246.1528,689465.63098,0,0,0.0,1,1,1,28379303.235,0.9780654440845674
62,14.0,1,0,2,1,1163473.2523,689465.63098,0,0,0.0,1,1,1,21958516.456,0.9780654440845674
83,13.0,1,0,3,4,300563.92351,0.0,0,0,119120.11252,0,1,1,4075822.2785,0.7725947521922831
83,13.0,1,0,3,4,301641.21355,0.0,0,0,119120.11252,0,1,1,4075715.9212,0.7725947521922831
83,13.0,1,0,3,4,301641.21355,0.0,0,0,119120.11252,0,1,1,4288430.4079,0.7725947521922831
83,13.0,1,0,3,4,300563.92351,0.0,0,0,119120.11252,0,1,1,4183136.737,0.7720320466153503
83,13.0,1,0,3,4,301641.21355,0.0,0,0,119120.11252,0,1,1,3969252.3207,0.7725947521922831
68,14.0,1,0,2,1,105035.77972,0.0,0,0,37225.035162,0,0,1,1198539.775,0.5962854349952472
68,14.0,1,0,2,1,105035.77972,0.0,0,0,37225.035162,0,0,1,1197582.5598,0.5962854349952472
68,14.0,1,0,2,1,103958.48967,0.0,0,0,37225.035162,0,0,1,1199709.7046,0.5962854349952472
68,14.0,1,0,2,1,103958.48967,0.0,0,0,37225.035162,0,0,1,1198646.1322,0.5962854349952472
68,14.0,1,0,2,1,103958.48967,0.0,0,0,37225.035162,0,0,1,1199709.7046,0.5962854349952472
60,12.0,2,0,1,1,135738.5461,124965.64562,0,0,5956.0056259,1,1,1,435426.55415,0.775862068969011
60,12.0,2,0,1,1,135738.5461,124965.64562,0,0,5956.0056259,1,1,1,444998.70605,0.775862068969011
60,12.0,2,0,1,1,136815.83615,124965.64562,0,0,5956.0056259,1,1,1,438617.27145,0.775862068969011
60,12.0,2,0,1,1,136815.83615,124965.64562,0,0,5956.0056259,1,1,1,438617.27145,0.775862068969011
60,12.0,2,0,1,1,136815.83615,124965.64562,0,0,5956.0056259,1,1,1,429045.11955,0.775862068969011
70,13.0,1,0,3,4,3997791.0509,39859.731791,0,0,0.0,1,1,1,115424198.31,0.9863651729708339
70,13.0,1,0,3,4,3987050.4692,39859.731791,0,0,0.0,1,1,1,118473460.48,0.9841916458930172
70,13.0,1,0,3,4,3997672.549,39859.731791,0,0,0.0,1,1,1,109580931.36,0.9858283808859205
70,13.0,1,0,3,4,3987265.9272,39859.731791,0,0,0.0,1,1,1,116691976.65,0.9723661485324544
70,13.0,1,0,3,4,3997791.0509,40937.02184,0,0,0.0,1,1,1,117500291.7,0.9564682734876176
75,13.0,1,0,3,4,265013.35191,0.0,0,0,132946.55415,1,1,1,8792234.2335,0.9644087256020316
75,13.0,1,0,3,4,270399.80215,0.0,0,0,132946.55415,1,1,1,8792234.2335,0.9644087256020316
75,13.0,1,0,3,4,266090.64196,0.0,0,0,132946.55415,1,1,1,8792234.2335,0.9644087256020316
75,13.0,1,0,3,4,266090.64196,0.0,0,0,132946.55415,1,1,1,8792234.2335,0.9644087256020316
75,13.0,1,0,3,4,268245.22205,0.0,0,0,132946.55415,1,1,1,8792234.2335,0.9644087256020316
49,12.0,1,3,1,2,113115.45508,113115.45508,0,0,2403.673699,0,0,1,156302.60478,0.6468305304022938
49,12.0,1,3,1,2,113115.45508,113115.45508,0,0,2403.673699,0,0,1,167044.68636,0.6468305304022938
49,12.0,1,3,1,2,113115.45508,113115.45508,0,0,2403.673699,0,0,1,162684.03938,0.6468305304022938
49,12.0,1,3,1,2,113115.45508,113115.45508,0,0,2403.673699,0,0,1,157472.53446,0.6468305304022938
49,12.0,1,3,1,2,113115.45508,113115.45508,0,0,2403.673699,0,0,1,167044.68636,0.6468305304022938
62,12.0,2,0,3,4,46323.472082,0.0,0,0,0.0,1,1,1,62750.773558,0.2413793103454984
62,12.0,2,0,3,4,46323.472082,0.0,0,0,0.0,1,1,1,62750.773558,0.2413793103454984
62,12.0,2,0,3,4,46323.472082,0.0,0,0,0.0,1,1,1,62750.773558,0.2413793103454984
62,12.0,2,0,3,4,46323.472082,0.0,0,0,0.0,1,1,1,62750.773558,0.2413793103454984
62,12.0,2,0,3,4,46323.472082,0.0,0,0,0.0,1,1,1,62750.773558,0.2413793103454984
87,8.0,2,0,3,4,19391.220871,0.0,0,0,3190.7172996,0,0,1,129330.40788,0.479616306954869
87,8.0,2,0,3,4,18313.930823,0.0,0,1,3190.7172996,0,0,1,114280.85795,0.3241252302013984
87,8.0,2,0,3,4,18313.930823,0.0,0,0,3190.7172996,0,0,1,148666.15471,0.7856472795487386
87,8.0,2,0,3,4,18313.930823,0.0,0,0,3190.7172996,0,0,1,239197.44023,0.7786429365945544
87,8.0,2,0,3,4,19391.220871,0.0,0,1,3190.7172996,0,0,1,313647.51055,0.8861320336739033
67,14.0,1,0,2,1,484780.52178,412602.08854,0,0,1276286.9198,0,0,1,5154072.0113,0.3608479927810029
67,14.0,1,0,2,1,484780.52178,408292.92835,0,0,1276286.9198,0,0,1,5154072.0113,0.3608479927810029
67,14.0,1,0,2,1,484780.52178,385669.83733,0,0,1276286.9198,0,0,1,5154072.0113,0.3608479927810029
67,14.0,1,0,2,1,484780.52178,408292.92835,0,0,1276286.9198,0,0,1,5154072.0113,0.3608479927810029
67,14.0,1,0,2,1,484780.52178,387824.41743,0,0,1276286.9198,0,0,1,5154072.0113,0.3608479927810029
41,10.0,1,1,1,3,76487.593437,59250.952663,0,0,3084.3600563,1,1,1,459505.83404,0.5456813221114726
41,10.0,1,1,1,3,76487.593437,59250.952663,0,0,2978.0028129,1,1,1,459399.47679,0.5465334166156429
41,10.0,1,1,1,3,76487.593437,59250.952663,0,0,3084.3600563,1,1,1,459505.83404,0.5456813221114726
41,10.0,1,1,1,3,76487.593437,59250.952663,0,0,2978.0028129,1,1,1,461420.26442,0.5535055350550838
41,10.0,1,1,1,3,77564.883486,59250.952663,0,0,2978.0028129,1,1,1,461420.26442,0.5535055350550838
45,14.0,2,0,1,1,150820.60678,150820.60678,0,0,29780.028129,0,0,1,183998.03094,0.824742268038739
45,14.0,2,0,1,1,150820.60678,150820.60678,0,0,29780.028129,0,0,1,183998.03094,0.824742268038739
45,14.0,2,0,1,1,150820.60678,150820.60678,0,0,29780.028129,0,0,1,183998.03094,0.824742268038739
45,14.0,2,0,1,1,150820.60678,150820.60678,0,0,29780.028129,0,0,1,182934.45851,0.824742268038739
45,14.0,2,0,1,1,150820.60678,150820.60678,0,0,29780.028129,0,0,1,183998.03094,0.824742268038739
42,9.0,1,2,1,2,82951.333728,70023.853147,0,1,5317.862166,1,1,1,794382.25035,0.6349206349168446
42,9.0,1,2,1,2,81874.043679,70023.853147,0,1,5317.862166,1,1,1,795445.82278,0.6349206349168446
42,9.0,1,2,1,2,82951.333728,70023.853147,0,1,5317.862166,1,1,1,795339.46554,0.6349206349168446
42,9.0,1,2,1,2,82951.333728,70023.853147,0,1,5317.862166,1,1,1,793105.96343,0.6349206349168446
42,9.0,1,2,1,2,82951.333728,70023.853147,0,1,5317.862166,1,1,1,794382.25035,0.6349206349168446
